source_id target_id year month day
61987CJ0002 61980CJ0186 1988 1 19
61986CJ0223 61979CJ0804 1988 1 19
61986CJ0223 61978CJ0185 1988 1 19
61986CJ0223 61983CJ0024 1988 1 19
61986CJ0223 61968CJ0014 1988 1 19
61985CJ0349 61982CJ0327 1988 1 27
61985CJ0309 61983CJ0293 1988 2 2
61985CJ0309 61979CJ0061 1988 2 2
61985CJ0309 61982CJ0199 1988 2 2
61985CJ0309 61975CJ0043 1988 2 2
61985CJ0293 61983CJ0293 1988 2 2
61985CJ0293 61982CJ0152 1988 2 2
61986CJ0162 61986CJ0061 1988 2 2
61986CJ0024 61983CJ0293 1988 2 2
61986CJ0024 61979CJ0061 1988 2 2
61986CJ0024 61975CJ0043 1988 2 2
61985CJ0213 61985CJ0067 1988 2 2
61985CJ0213 61984CJ0052 1988 2 2
61985CJ0213 61977CJ0156 1988 2 2
61986CJ0061 61981CJ0106 1988 2 2
61986CJ0061 61977CJ0080 1988 2 2
61985CJ0067 61983CJ0231 1988 2 2
61985CJ0067 61974CJ0072 1988 2 2
61985CJ0067 61962CJ0025 1988 2 2
61985CJ0067 61976CJ0078 1988 2 2
61985CJ0067 61981CJ0135 1988 2 2
61985CJ0067 61983CJ0290 1988 2 2
61985CJ0067 61984CJ0250 1988 2 2
61986CJ0036 61981CJ0270 1988 2 2
61986CJ0255 61985CJ0218 1988 2 4
61986CJ0255 61978CJ0177 1988 2 4
61986CJ0255 61982CJ0222 1988 2 4
61986CJ0255 61983CJ0237 1988 2 4
61986CJ0145 61984CJ0148 1988 2 4
61985CJ0391 61984CJ0017 1988 2 4
61985CJ0391 61984CJ0016 1988 2 4
61985CJ0391 61982CJ0324 1988 2 4
61986CJ0113 61982CJ0042 1988 2 4
61986CJ0113 61982CJ0166 1988 2 4
61986CJ0157 61975CJ0043 1988 2 4
61985CJ0261 61983CJ0094 1988 2 4
61985CJ0261 61975CJ0104 1988 2 4
61985CJ0261 61981CJ0124 1988 2 4
61987CJ0001 61983CJ0263 1988 2 9
61986CJ0324 61984CJ0105 1988 2 10
61986CJ0324 61986CJ0287 1988 2 10
61986CJ0077 61982CJ0345 1988 2 11
61984CJ0216 61980CJ0027 1988 2 23
61986CJ0068 61978CJ0138 1988 2 23
61986CJ0068 61978CJ0177 1988 2 23
61986CJ0068 61986CJ0045 1988 2 23
61986CJ0068 61978CJ0083 1988 2 23
61985CJ0353 61985CJ0085 1988 2 23
61985CJ0353 61981CJ0211 1988 2 23
61985CJ0353 61982CJ0074 1988 2 23
61985CJ0353 61980CJ0142 1988 2 23
61986CJ0131 61978CJ0138 1988 2 23
61986CJ0131 61978CJ0083 1988 2 23
61986CJ0131 61980CJ0158 1988 2 23
61986CJ0131 61986CJ0045 1988 2 23
61986CJ0131 61978CJ0031 1988 2 23
61986CJ0131 61978CJ0177 1988 2 23
61987CJ0008 61985CJ0312 1988 2 24
61984CJ0190 61983CJ0294 1988 2 25
61986CJ0199 61976CJ0119 1988 2 25
61986CJ0199 61981CJ0066 1988 2 25
61986CJ0199 61976CJ0114 1988 2 25
61986CJ0199 61976CJ0116 1988 2 25
61985CJ0327 61976CJ0011 1988 2 25
61985CJ0327 61979CJ0819 1988 2 25
61986CJ0238 61976CJ0011 1988 2 25
61986CJ0238 61979CJ0819 1988 2 25
61986CJ0299 61979CJ0157 1988 2 25
61986CJ0299 61981CJ0015 1988 2 25
61986CJ0299 61984CJ0047 1988 2 25
61985CJ0427 61983CJ0107 1988 2 25
61985CJ0427 61980CJ0279 1988 2 25
61985CJ0194 61971CJ0051 1988 2 25
61985CJ0194 61976CJ0041 1988 2 25
61985CJ0194 61974CJ0048 1988 2 25
61985CJ0331 61982CJ0199 1988 2 25
61986CJ0309 61985CJ0363 1988 3 2
61985CJ0434 61980CJ0113 1988 3 3
61985CJ0434 61980CJ0187 1988 3 3
61986CJ0252 61985CJ0433 1988 3 3
61986CJ0252 61981CJ0089 1988 3 3
61986CJ0252 61984CJ0295 1988 3 3
61986CJ0252 61970CJ0020 1988 3 3
61986CJ0252 61978CJ0168 1988 3 3
61986CJ0252 61978CJ0169 1988 3 3
61986CJ0252 61978CJ0171 1988 3 3
61986CJ0252 61977CJ0148 1988 3 3
61986CJ0085 61975CJ0110 1988 3 3
61986CJ0102 61980CJ0154 1988 3 8
61986CJ0296 61979CJ0042 1988 3 8
61986CJ0296 61986CJ0109 1988 3 8
61986CJ0296 61985CJ0021 1988 3 8
61987CJ0009 61982CJ0034 1988 3 8
61987CJ0043 61984CJ0030 1988 3 8
61987CJ0043 61985CJ0203 1988 3 8
61986CJ0064 61983CJ0111 1988 3 8
61986CJ0064 61982CJ0225 1988 3 8
61986CJ0064 61984CJ0294 1988 3 8
61986CJ0064 61974CJ0090 1988 3 8
61986CJ0064 61984CJ0012 1988 3 8
61987CJ0080 61985CJ0286 1988 3 8
61987CJ0080 61985CJ0384 1988 3 8
61987CJ0080 61985CJ0071 1988 3 8
61987CJ0125 61971CJ0017 1988 3 8
61987CJ0125 61984CJ0127 1988 3 8
61987CJ0125 61964CJ0043 1988 3 8
61987CJ0125 61983CJ0273 1988 3 8
61986CJ0321 61981CJ0302 1988 3 8
61986CJ0147 61985CJ0236 1988 3 15
61987CJ0019 61980CJ0125 1988 3 23
61987CJ0019 61983CJ0069 1988 3 23
61987CJ0105 61983CJ0246 1988 3 23
61987CJ0248 61983CJ0065 1988 3 23
61985CJ0347 61976CJ0015 1988 3 24
61985CJ0347 61983CJ0049 1988 3 24
61985CJ0347 61984CJ0023 1988 3 24
61985CJ0347 61976CJ0011 1988 3 24
61985CJ0347 61979CJ1251 1988 3 24
61986CJ0104 61979CJ0068 1988 3 24
61986CJ0104 61982CJ0199 1988 3 24
61986CJ0240 61984CJ0103 1988 3 24
61987CJ0037 61983CJ0017 1988 4 19
61987CJ0037 61984CJ0146 1988 4 19
61987CJ0071 61986CJ0109 1988 4 19
61987CJ0027 61978CJ0258 1988 4 19
61987CJ0027 61980CJ0126 1988 4 19
61985CJ0319 61985CJ0152 1988 4 19
61985CJ0319 61980CJ0115 1988 4 19
61986CJ0175 61972CJ0046 1988 4 19
61986CJ0175 61983CJ0228 1988 4 19
61986CJ0175 61969CJ0013 1988 4 19
61987CJ0151 61982CJ0279 1988 4 20
61987CJ0151 61984CJ0296 1988 4 20
61987CJ0204 61985CJ0221 1988 4 20
61987CJ0204 61978CJ0083 1988 4 20
61985CJ0338 61986CJ0014 1988 4 21
61986CJ0074 61985CJ0168 1988 4 26
61986CJ0207 61985CJ0201 1988 4 26
61986CJ0316 61982CJ0005 1988 4 26
61986CJ0316 61979CJ0808 1988 4 26
61986CJ0316 61978CJ0230 1988 4 26
61986CJ0316 61977CJ0112 1988 4 26
61986CJ0316 61982CJ0188 1988 4 26
61985CJ0352 61979CJ0052 1988 4 26
61986CJ0097 61974CJ0100 1988 4 26
61986CJ0097 61983CJ0192 1988 4 26
61986CJ0097 61981CJ0242 1988 4 26
61986CJ0097 61986CJ0026 1988 4 26
61986CJ0097 61983CJ0194 1988 4 26
61985CJ0252 61985CJ0262 1988 4 27
61985CJ0252 61985CJ0247 1988 4 27
61985CJ0252 61984CJ0029 1988 4 27
61986CJ0225 61982CJ0166 1988 4 27
61987CJ0076 61984CJ0112 1988 4 28
61987CJ0076 61985CJ0433 1988 4 28
61987CJ0192 61984CJ0145 1988 4 28
61986CJ0170 61986CJ0120 1988 4 28
61987CJ0030 61982CJ0007 1988 5 4
61987CJ0030 61981CJ0322 1988 5 4
61987CJ0030 61974CJ0015 1988 5 4
61987CJ0030 61981CJ0271 1988 5 4
61987CJ0083 61976CJ0032 1988 5 4
61987CJ0083 61981CJ0007 1988 5 4
61985CJ0064 61985CJ0315 1988 5 4
61987CJ0144 61986CJ0324 1988 5 5
61987CJ0144 61986CJ0287 1988 5 5
61986CJ0158 61980CJ0055 1988 5 17
61986CJ0158 61981CJ0262 1988 5 17
61986CJ0158 61980CJ0058 1988 5 17
61986CJ0253 61984CJ0175 1988 5 31
61986CJ0253 61986CJ0026 1988 5 31
61986CJ0253 61984CJ0281 1988 5 31
61986CJ0167 61979CJ0033 1988 5 31
61986CJ0167 61978CJ0017 1988 5 31
61987CJ0211 61983CJ0246 1988 5 31
61986CJ0057 61969CJ0006 1988 6 7
61986CJ0057 61983CJ0290 1988 6 7
61986CJ0057 61981CJ0095 1988 6 7
61986CJ0057 61982CJ0296 1988 6 7
61987CJ0063 61978CJ0101 1988 6 7
61987CJ0063 61986CJ0057 1988 6 7
61987CJ0135 61982CJ0010 1988 6 8
61987CJ0135 61984CJ0143 1988 6 8
61987CJ0135 61975CJ0123 1988 6 8
61987CJ0135 61968CJ0026 1988 6 8
61987CJ0056 61983CJ0231 1988 6 9
61987CJ0056 61982CJ0181 1988 6 9
61987CJ0033 61980CJ0194 1988 6 14
61987CJ0029 61980CJ0032 1988 6 14
61987CJ0047 61984CJ0138 1988 6 14
61987CJ0047 61983CJ0266 1988 6 14
61987CJ0047 61983CJ0273 1988 6 14
61987CJ0161 61985CJ0417 1988 6 14
61987CJ0161 61985CJ0321 1988 6 14
61987CJ0161 61985CJ0322 1988 6 14
61987CJ0101 61987CJ0144 1988 6 15
61987CJ0101 61986CJ0287 1988 6 15
61987CJ0032 61957CJ0002 1988 6 21
61987CJ0032 61954CJ0004 1988 6 21
61987CJ0032 61954CJ0003 1988 6 21
61987CJ0032 61955CJ0008 1988 6 21
61987CJ0032 61955CJ0009 1988 6 21
61987CJ0032 61964CJ0003 1988 6 21
61987CJ0032 61982CJ0140 1988 6 21
61987CJ0032 61963CJ0055 1988 6 21
61985CJ0416 61968CJ0007 1988 6 21
61986CJ0257 61983CJ0143 1988 6 21
61986CJ0257 61982CJ0166 1988 6 21
61985CJ0415 61968CJ0007 1988 6 21
61986CJ0197 61985CJ0139 1988 6 21
61986CJ0197 61981CJ0053 1988 6 21
61986CJ0197 61982CJ0152 1988 6 21
61986CJ0197 61986CJ0024 1988 6 21
61986CJ0197 61985CJ0281 1988 6 21
61986CJ0197 61983CJ0293 1988 6 21
61986CJ0197 61984CJ0157 1988 6 21
61986CJ0197 61986CJ0039 1988 6 21
61986CJ0197 61985CJ0066 1988 6 21
61987CJ0127 61974CJ0008 1988 6 21
61987CJ0127 61986CJ0057 1988 6 21
61987CJ0127 61979CJ0010 1988 6 21
61986CJ0039 61985CJ0139 1988 6 21
61986CJ0039 61981CJ0053 1988 6 21
61986CJ0039 61984CJ0249 1988 6 21
61986CJ0039 61986CJ0024 1988 6 21
61986CJ0039 61963CJ0075 1988 6 21
61986CJ0039 61985CJ0281 1988 6 21
61986CJ0039 61984CJ0157 1988 6 21
61986CJ0039 61984CJ0122 1988 6 21
61986CJ0039 61983CJ0283 1988 6 21
61987CJ0007 61979CJ0737 1988 6 28
61987CJ0007 61979CJ0543 1988 6 28
61987CJ0007 61979CJ0158 1988 6 28
61987CJ0007 61979CJ0532 1988 6 28
61987CJ0058 61975CJ0020 1988 6 29
61987CJ0058 61985CJ0001 1988 6 29
61987CJ0240 61984CJ0112 1988 6 29
61987CJ0240 61979CJ0061 1988 6 29
61987CJ0240 61976CJ0033 1988 6 29
61987CJ0240 61976CJ0045 1988 6 29
61987CJ0240 61982CJ0199 1988 6 29
61987CJ0035 61981CJ0144 1988 6 30
61987CJ0035 61975CJ0104 1988 6 30
61987CJ0035 61984CJ0019 1988 6 30
61987CJ0035 61967CJ0024 1988 6 30
61986CJ0297 61985CJ0067 1988 6 30
61987CJ0226 61980CJ0188 1988 6 30
61987CJ0226 61985CJ0015 1988 6 30
61986CJ0291 61986CJ0077 1988 7 5
61986CJ0291 61982CJ0345 1988 7 5
61986CJ0291 61970CJ0025 1988 7 5
61987CJ0021 61979CJ0733 1988 7 5
61987CJ0021 61979CJ0807 1988 7 5
61987CJ0021 61980CJ0098 1988 7 5
61987CJ0021 61978CJ0266 1988 7 5
61987CJ0021 61979CJ0069 1988 7 5
61986CJ0269 61982CJ0294 1988 7 5
61986CJ0289 61982CJ0294 1988 7 5
61986CJ0127 61983CJ0134 1988 7 6
61986CJ0127 61984CJ0294 1988 7 6
61986CJ0127 61979CJ0823 1988 7 6
61986CJ0236 61958CJ0024 1988 7 6
61986CJ0236 61984CJ0059 1988 7 6
61986CJ0236 61979CJ0076 1988 7 6
61986CJ0236 61983CJ0172 1988 7 6
61987CJ0158 61983CJ0241 1988 7 6
61987CJ0164 61986CJ0064 1988 7 6
61987CJ0164 61984CJ0294 1988 7 6
61987CJ0181 61986CJ0064 1988 7 6
61987CJ0181 61976CJ0005 1988 7 6
61987CJ0181 61984CJ0294 1988 7 6
61987CJ0055 61969CJ0029 1988 7 7
61987CJ0055 61982CJ0276 1988 7 7
61987CJ0055 61984CJ0250 1988 7 7
61987CJ0154 61983CJ0107 1988 7 7
61987CJ0154 61983CJ0270 1988 7 7
61987CJ0143 61983CJ0107 1988 7 7
61987CJ0143 61983CJ0270 1988 7 7
61986CJ0322 61986CJ0309 1988 7 12
61986CJ0138 61984CJ0005 1988 7 12
61986CJ0138 61982CJ0324 1988 7 12
61987CJ0169 61982CJ0090 1988 7 13
61987CJ0038 61985CJ0168 1988 7 14
61987CJ0038 61986CJ0069 1988 7 14
61985CJ0103 61981CJ0014 1988 7 14
61985CJ0103 61985CJ0351 1988 7 14
61985CJ0103 61982CJ0317 1988 7 14
61985CJ0103 61983CJ0250 1988 7 14
61985CJ0187 61982CJ0191 1988 7 14
61987CJ0254 61985CJ0311 1988 7 14
61987CJ0254 61983CJ0229 1988 7 14
61987CJ0023 61985CJ0242 1988 7 14
61987CJ0023 61976CJ0061 1988 7 14
61985CJ0407 61974CJ0008 1988 7 14
61985CJ0407 61984CJ0178 1988 7 14
61985CJ0407 61980CJ0193 1988 7 14
61985CJ0407 61978CJ0120 1988 7 14
61985CJ0407 61984CJ0216 1988 7 14
61987CJ0298 61984CJ0216 1988 7 14
61987CJ0298 61980CJ0027 1988 7 14
61987CJ0298 61978CJ0120 1988 7 14
61987CJ0298 61981CJ0261 1988 7 14
61987CJ0298 61974CJ0008 1988 7 14
61987CJ0298 61984CJ0178 1988 7 14
61987CJ0123 61981CJ0015 1988 7 14
61985CJ0188 61982CJ0191 1988 7 14
61986CJ0308 61980CJ0203 1988 7 14
61986CJ0308 61978CJ0007 1988 7 14
61986CJ0308 61982CJ0286 1988 7 14
61986CJ0090 61974CJ0008 1988 7 14
61986CJ0090 61984CJ0178 1988 7 14
61986CJ0090 61980CJ0193 1988 7 14
61986CJ0090 61978CJ0120 1988 7 14
61986CJ0090 61984CJ0216 1988 7 14
61987CJ0207 61981CJ0008 1988 7 14
61987CJ0207 61983CJ0070 1988 7 14
61987CJ0207 61981CJ0255 1988 7 14
61986CJ0033 61981CJ0244 1988 7 14
61986CJ0033 61982CJ0140 1988 7 14
61987CJ0031 61983CJ0014 1988 9 20
61987CJ0031 61984CJ0152 1988 9 20
61987CJ0031 61981CJ0076 1988 9 20
61987CJ0031 61986CJ0027 1988 9 20
61987CJ0190 61976CJ0035 1988 9 20
61987CJ0190 61977CJ0005 1988 9 20
61987CJ0190 61978CJ0148 1988 9 20
61987CJ0190 61978CJ0251 1988 9 20
61987CJ0190 61982CJ0002 1988 9 20
61987CJ0190 61974CJ0008 1988 9 20
61987CJ0252 61983CJ0099 1988 9 20
61986CJ0203 61986CJ0046 1988 9 20
61986CJ0203 61984CJ0278 1988 9 20
61986CJ0203 61977CJ0029 1988 9 20
61986CJ0203 61984CJ0179 1988 9 20
61986CJ0302 61981CJ0261 1988 9 20
61986CJ0302 61983CJ0240 1988 9 20
61986CJ0302 61978CJ0120 1988 9 20
61987CJ0050 61983CJ0268 1988 9 21
61986CJ0267 61985CJ0098 1988 9 21
61986CJ0272 61981CJ0096 1988 9 22
61986CJ0272 61981CJ0097 1988 9 22
61986CJ0272 61982CJ0237 1988 9 22
61987CJ0199 61984CJ0266 1988 9 22
61987CJ0236 61976CJ0076 1988 9 22
61987CJ0212 61985CJ0218 1988 9 22
61987CJ0212 61982CJ0237 1988 9 22
61987CJ0212 61978CJ0083 1988 9 22
61987CJ0045 61976CJ0074 1988 9 22
61987CJ0292 61979CJ0785(01) 1988 9 22
61987CJ0292 61978CJ0156 1988 9 22
61987CJ0292 61979CJ0785 1988 9 22
61985CJ0358 61983CJ0172 1988 9 22
61985CJ0358 61981CJ0230 1988 9 22
61986CJ0286 61974CJ0012 1988 9 22
61986CJ0286 61979CJ0812 1988 9 22
61987CJ0268 61981CJ0129 1988 9 22
61987CJ0187 61979CJ0804 1988 9 22
61987CJ0187 61970CJ0022 1988 9 22
61987CJ0187 61970CJ0009 1988 9 22
61986CJ0159 61976CJ0001 1988 9 22
61987CJ0228 61986CJ0014 1988 9 22
61987CJ0018 61982CJ0314 1988 9 27
61987CJ0018 61982CJ0158 1988 9 27
61987CJ0018 61978CJ0132 1988 9 27
61987CJ0018 61976CJ0089 1988 9 27
61987CJ0018 61976CJ0046 1988 9 27
61987CJ0018 61983CJ0001 1988 9 27
61987CJ0018 61968CJ0024 1988 9 27
61985CJ0089 61969CJ0048 1988 9 27
61987CJ0051 61979CJ0035 1988 9 27
61987CJ0051 61984CJ0199 1988 9 27
61987CJ0051 61986CJ0045 1988 9 27
61987CJ0051 61973CJ0037 1988 9 27
61987CJ0051 61982CJ0218 1988 9 27
61987CJ0302 61983CJ0294 1988 9 27
61987CJ0302 61986CJ0034 1988 9 27
61987CJ0302 61979CJ0138 1988 9 27
61987CJ0302 61979CJ0139 1988 9 27
61987CJ0302 61987CJ0377 1988 9 27
61987CJ0302 61983CJ0013 1988 9 27
61986CJ0313 61984CJ0041 1988 9 27
61986CJ0313 61978CJ0001 1988 9 27
61987CJ0235 61981CJ0053 1988 9 27
61987CJ0235 61986CJ0039 1988 9 27
61987CJ0235 61961CJ0010 1988 9 27
61987CJ0042 61983CJ0293 1988 9 27
61986CJ0204 61981CJ0230 1988 9 27
61986CJ0204 61986CJ0034 1988 9 27
61987CJ0106 61976CJ0078 1988 9 27
61987CJ0106 61978CJ0238 1988 9 27
61987CJ0106 61976CJ0064 1988 9 27
61987CJ0106 61978CJ0241 1988 9 27
61987CJ0106 61983CJ0192 1988 9 27
61987CJ0106 61978CJ0261 1988 9 27
61987CJ0106 61983CJ0194 1988 9 27
61987CJ0106 61986CJ0097 1988 9 27
61987CJ0106 61977CJ0148 1988 9 27
61987CJ0106 61984CJ0281 1988 9 27
61987CJ0165 61979CJ0138 1988 9 27
61987CJ0165 61986CJ0045 1988 9 27
61986CJ0263 61974CJ0009 1988 9 27
61986CJ0263 61983CJ0293 1988 9 27
61986CJ0263 61986CJ0024 1988 9 27
61987CJ0189 61987CJ0009 1988 9 27
61987CJ0189 61982CJ0034 1988 9 27
61985CJ0273 61984CJ0255 1988 10 5
61985CJ0273 61984CJ0260 1988 10 5
61985CJ0273 61984CJ0240 1988 10 5
61985CJ0273 61984CJ0256 1988 10 5
61985CJ0273 61984CJ0258 1988 10 5
61987CJ0053 61981CJ0144 1988 10 5
61987CJ0053 61967CJ0024 1988 10 5
61986CJ0314 61984CJ0219 1988 10 5
61986CJ0314 61983CJ0066 1988 10 5
61986CJ0314 61983CJ0264 1988 10 5
61986CJ0294 61984CJ0255 1988 10 5
61987CJ0196 61981CJ0053 1988 10 5
61987CJ0196 61976CJ0013 1988 10 5
61987CJ0238 61981CJ0144 1988 10 5
61985CJ0277 61984CJ0255 1988 10 5
61985CJ0277 61984CJ0240 1988 10 5
61985CJ0277 61982CJ0239 1988 10 5
61985CJ0277 61984CJ0256 1988 10 5
61985CJ0277 61984CJ0260 1988 10 5
61985CJ0277 61984CJ0258 1988 10 5
61985CJ0056 61985CJ0250 1988 10 5
61987CJ0129 61980CJ0137 1988 10 5
61986CJ0247 61981CJ0322 1988 10 5
61986CJ0247 61970CJ0078 1988 10 5
61986CJ0247 61976CJ0085 1988 10 5
61986CJ0247 61973CJ0040 1988 10 5
61987CJ0210 61978CJ0265 1988 10 5
61987CJ0210 61982CJ0205 1988 10 5
61987CJ0210 61979CJ0066 1988 10 5
61987CJ0210 61975CJ0113 1988 10 5
61987CJ0210 61980CJ0212 1988 10 5
61985CJ0260 61984CJ0255 1988 10 5
61985CJ0260 61984CJ0260 1988 10 5
61985CJ0260 61984CJ0240 1988 10 5
61985CJ0260 61984CJ0256 1988 10 5
61985CJ0260 61984CJ0258 1988 10 5
61986CJ0312 61983CJ0184 1988 10 25
61987CJ0229 61975CJ0087 1988 11 15
61987CJ0230 61980CJ0154 1988 11 23
61987CJ0280 61982CJ0338 1988 12 14
61987CJ0280 61987CJ0019 1988 12 14
61987CJ0269 61982CJ0320 1988 12 14
61987CJ0269 61979CJ0807 1988 12 14
61987CJ0269 61979CJ0066 1988 12 14
61986CJ0166 61971CJ0008 1988 12 15
61987CJ0293 61981CJ0298 1989 1 17
61987CJ0293 61982CJ0009 1989 1 17
61987CJ0310 61978CJ0252 1989 1 17
61987CJ0234 61980CJ0122 1989 1 20
61987CJ0341 61980CJ0055 1989 1 24
61987CJ0224 61985CJ0052 1989 1 26
61987CJ0224 61985CJ0242 1989 1 26
61987CJ0224 61978CJ0018 1989 1 26
61987CJ0224 61980CJ0260 1989 1 26
61987CJ0094 61984CJ0052 1989 2 2
61987CJ0094 61982CJ0205 1989 2 2
61987CJ0274 61984CJ0216 1989 2 2
61987CJ0274 61985CJ0261 1989 2 2
61987CJ0274 61975CJ0104 1989 2 2
61987CJ0274 61984CJ0178 1989 2 2
61987CJ0274 61980CJ0113 1989 2 2
61987CJ0274 61985CJ0407 1989 2 2
61987CJ0275 61986CJ0045 1989 2 2
61987CJ0022 61984CJ0029 1989 2 2
61987CJ0262 61982CJ0205 1989 2 2
61987CJ0262 61976CJ0018 1989 2 2
61987CJ0262 61976CJ0011 1989 2 2
61987CJ0262 61986CJ0237 1989 2 2
61987CJ0262 61985CJ0326 1989 2 2
61987CJ0262 61985CJ0332 1989 2 2
61987CJ0262 61985CJ0347 1989 2 2
61987CJ0262 61983CJ0055 1989 2 2
61987CJ0186 61979CJ0157 1989 2 2
61987CJ0186 61972CJ0001 1989 2 2
61987CJ0186 61982CJ0286 1989 2 2
61987CJ0186 61980CJ0203 1989 2 2
61987CJ0346 61965CJ0059 1989 2 14
61987CJ0346 61967CJ0004 1989 2 14
61987CJ0346 61981CJ0060 1989 2 14
61987CJ0346 61985CJ0242 1989 2 14
61987CJ0346 61985CJ0401 1989 2 14
61987CJ0346 61964CJ0011 1989 2 14
61988CJ0013 61975CJ0023 1989 2 14
61988CJ0013 61983CJ0121 1989 2 14
61987CJ0206 61981CJ0307 1989 2 14
61987CJ0206 61962CJ0025 1989 2 14
61988CJ0032 61985CJ0266 1989 2 15
61988CJ0032 61987CJ0189 1989 2 15
61988CJ0032 61981CJ0133 1989 2 15
61986CJ0214 61985CJ0347 1989 2 21
61987CJ0054 61984CJ0303 1989 2 22
61987CJ0092 61980CJ0169 1989 2 22
61988CJ0029 61979CJ0110 1989 2 28
61988CJ0029 61978CJ0266 1989 2 28
61985CJ0341 61973CJ0188 1989 2 28
61985CJ0341 61984CJ0128 1989 2 28
61985CJ0341 61976CJ0030 1989 2 28
61987CJ0233 61979CJ0795 1989 2 28
61987CJ0233 61984CJ0125 1989 2 28
61987CJ0100 61985CJ0206 1989 2 28
61987CJ0100 61984CJ0293 1989 2 28
61987CJ0100 61984CJ0294 1989 2 28
61987CJ0245 61973CJ0183 1989 2 28
61987CJ0245 61979CJ0054 1989 2 28
61987CJ0359 61984CJ0041 1989 3 2
61987CJ0126 61981CJ0080 1989 3 10
61987CJ0126 61980CJ0260 1989 3 10
61987CJ0126 61983CJ0111 1989 3 10
61987CJ0126 61985CJ0052 1989 3 10
61987CJ0126 61985CJ0242 1989 3 10
61987CJ0126 61987CJ0224 1989 3 10
61987CJ0126 61986CJ0181 1989 3 10
61988CJ0133 61987CJ0224 1989 3 14
61988CJ0133 61975CJ0058 1989 3 14
61988CJ0001 61979CJ0733 1989 3 14
61988CJ0001 61983CJ0242 1989 3 14
61987CJ0303 61982CJ0216 1989 3 15
61987CJ0303 61983CJ0185 1989 3 15
61986CJ0317 61986CJ0252 1989 3 15
61987CJ0140 61985CJ0324 1989 3 15
61987CJ0140 61981CJ0207 1989 3 15
61987CJ0140 61976CJ0061 1989 3 15
61987CJ0140 61979CJ0122 1989 3 15
61987CJ0140 61987CJ0001 1989 3 15
61987CJ0140 61986CJ0007 1989 3 15
61986CJ0066 61985CJ0311 1989 4 11
61986CJ0066 61973CJ0127(01) 1989 4 11
61986CJ0066 61987CJ0030 1989 4 11
61986CJ0066 61984CJ0209 1989 4 11
61987CJ0130 61960CJ0006 1989 4 18
61987CJ0130 61980CJ0137 1989 4 18
61987CJ0130 61959CJ0027 1989 4 18
61988CJ0128 61980CJ0116 1989 4 18
61988CJ0128 61981CJ0238 1989 4 18
61987CJ0358 61987CJ0199 1989 4 18
61987CJ0141 61986CJ0272 1989 4 25
61987CJ0321 61979CJ0157 1989 4 27
61987CJ0324 61979CJ0091 1989 4 27
61986CJ0076 61984CJ0216 1989 5 11
61986CJ0076 61980CJ0027 1989 5 11
61986CJ0076 61985CJ0186 1989 5 11
61986CJ0076 61986CJ0298 1989 5 11
61986CJ0076 61987CJ0274 1989 5 11
61986CJ0076 61985CJ0407 1989 5 11
61988CJ0052 61987CJ0274 1989 5 11
61988CJ0025 61974CJ0008 1989 5 11
61988CJ0025 61980CJ0272 1989 5 11
61988CJ0025 61978CJ0120 1989 5 11
61987CJ0193 61973CJ0175 1989 5 11
61987CJ0193 61972CJ0006 1989 5 11
61987CJ0193 61974CJ0018 1989 5 11
61987CJ0193 61979CJ0108 1989 5 11
61987CJ0388 61988CJ0029 1989 5 12
61987CJ0382 61985CJ0407 1989 5 16
61987CJ0382 61981CJ0286 1989 5 16
61987CJ0382 61978CJ0120 1989 5 16
61987CJ0368 61984CJ0284 1989 5 18
61987CJ0368 61979CJ0110 1989 5 18
61987CJ0368 61986CJ0043 1989 5 18
61987CJ0368 61976CJ0093 1989 5 18
61986CJ0249 61975CJ0048 1989 5 18
61986CJ0249 61974CJ0067 1989 5 18
61986CJ0249 61981CJ0115 1989 5 18
61986CJ0249 61975CJ0118 1989 5 18
61986CJ0249 61977CJ0030 1989 5 18
61987CJ0266 61974CJ0008 1989 5 18
61987CJ0266 61975CJ0104 1989 5 18
61987CJ0266 61978CJ0003 1989 5 18
61987CJ0378 61979CJ0076 1989 5 23
61987CJ0378 61985CJ0314 1989 5 23
61988CJ0040 61984CJ0166 1989 5 25
61988CJ0040 61986CJ0042 1989 5 25
61988CJ0040 61976CJ0038 1989 5 25
61988CJ0040 61971CJ0036 1989 5 25
61988CJ0015 61986CJ0014 1989 5 25
61988CJ0015 61986CJ0036 1989 5 25
61988CJ0056 61983CJ0293 1989 5 30
61988CJ0056 61986CJ0045 1989 5 30
61987CJ0305 61986CJ0063 1989 5 30
61987CJ0305 61974CJ0002 1989 5 30
61987CJ0305 61976CJ0090 1989 5 30
61987CJ0305 61976CJ0013 1989 5 30
61988CJ0020 61984CJ0175 1989 5 30
61988CJ0020 61976CJ0083 1989 5 30
61988CJ0020 61979CJ0145 1989 5 30
61988CJ0020 61982CJ0281 1989 5 30
61987CJ0340 61974CJ0063 1989 5 30
61987CJ0340 61987CJ0018 1989 5 30
61987CJ0340 61977CJ0070 1989 5 30
61988CJ0033 61979CJ0149 1989 5 30
61988CJ0033 61984CJ0041 1989 5 30
61988CJ0033 61985CJ0225 1989 5 30
61988CJ0033 61985CJ0066 1989 5 30
61987CJ0242 61974CJ0009 1989 5 30
61987CJ0242 61983CJ0293 1989 5 30
61987CJ0242 61986CJ0045 1989 5 30
61987CJ0242 61986CJ0024 1989 5 30
61987CJ0242 61986CJ0263 1989 5 30
