source_id target_id year month day
61821/00 18996/91 2005 2 1
61821/00 7151/75 2005 2 1
61821/00 9024/80 2005 2 1
61821/00 12350/86 2005 2 1
61821/00 9912/82 2005 2 1
61821/00 23118/93 2005 2 1
61821/00 12547/86 2005 2 1
61821/00 9310/81 2005 2 1
61821/00 34619/97 2005 2 1
61821/00 26138/95 2005 2 1
61821/00 31889/96 2005 2 1
46845/99 41354/98 2005 2 1
46845/99 31195/96 2005 2 1
46845/99 32911/96 2005 2 1
46845/99 9186/80 2005 2 1
46845/99 33958/96 2005 2 1
46845/99 22107/93 2005 2 1
46845/99 58172/00 2005 2 1
46845/99 9659/82 2005 2 1
59477/00 20398/92 2005 2 1
59477/00 24846/94 2005 2 1
59477/00 16839/90 2005 2 1
59477/00 14807/89 2005 2 1
59477/00 30544/96 2005 2 1
59477/00 16034/90 2005 2 1
59477/00 57742/00 2005 2 1
59477/00 21257/93 2005 2 1
59477/00 23043/93 2005 2 1
59477/00 39343/98 2005 2 1
59477/00 34553/97 2005 2 1
59477/00 25803/94 2005 2 1
59477/00 41872/98 2005 2 1
59477/00 53892/00 2005 2 1
59477/00 53971/00 2005 2 1
59477/00 45019/98 2005 2 1
59477/00 68255/01 2005 2 1
59477/00 49392/99 2005 2 1
59477/00 6694/74 2005 2 1
53741/00 17440/90 2005 2 1
53741/00 43185/98 2005 2 1
53741/00 41087/98 2005 2 1
53741/00 46295/99 2005 2 1
53741/00 19380/92 2005 2 1
53741/00 9787/82 2005 2 1
53741/00 22107/93 2005 2 1
69258/01 11296/84 2005 2 1
69258/01 30979/96 2005 2 1
69258/01 10300/83 2005 2 1
69258/01 47287/99 2005 2 1
46243/99 30210/96 2005 2 1
46243/99 26614/95 2005 2 1
46243/99 31195/96 2005 2 1
19247/02 13396/87 2005 2 3
19247/02 46549/99 2005 2 3
19247/02 17358/90 2005 2 3
19247/02 38544/97 2005 2 3
19247/02 12351/86 2005 2 3
19247/02 13071/87 2005 2 3
19247/02 17602/91 2005 2 3
19247/02 2614/65 2005 2 3
19247/02 25444/94 2005 2 3
19247/02 38952/97 2005 2 3
19247/02 18160/91 2005 2 3
58141/00 47169/99 2005 2 3
58141/00 28488/95 2005 2 3
58141/00 21893/93 2005 2 3
58141/00 21835/93 2005 2 3
58141/00 22107/93 2005 2 3
2577/02 18357/91 2005 2 3
2577/02 62959/00 2005 2 3
2577/02 22774/93 2005 2 3
2577/02 50342/99 2005 2 3
2577/02 19133/91 2005 2 3
2577/02 34647/97 2005 2 3
54640/00 30979/96 2005 2 3
54640/00 27644/95 2005 2 3
54640/00 33804/96 2005 2 3
54640/00 30882/96 2005 2 3
54640/00 18357/91 2005 2 3
54640/00 22774/93 2005 2 3
54640/00 33158/96 2005 2 3
54640/00 21835/93 2005 2 3
54640/00 36843/97 2005 2 3
54640/00 36812/97 2005 2 3
18297/03 39392/98 2005 2 3
18297/03 69756/01 2005 2 3
31655/02 30979/96 2005 2 3
31655/02 38544/97 2005 2 3
31655/02 10519/83 2005 2 3
31655/02 13161/87 2005 2 3
31655/02 21980/93 2005 2 3
31655/02 32381/96 2005 2 3
31655/02 15523/89 2005 2 3
31655/02 26614/95 2005 2 3
31655/02 18731/91 2005 2 3
53147/99 29462/95 2005 2 3
53147/99 44568/98 2005 2 3
53147/99 26772/95 2005 2 3
53147/99 40154/98 2005 2 3
53147/99 22496/93 2005 2 3
53147/99 25803/94 2005 2 3
53147/99 21594/93 2005 2 3
53147/99 33097/96 2005 2 3
53147/99 33202/96 2005 2 3
46626/99 41340/98 2005 2 3
46626/99 22954/93 2005 2 3
46626/99 34644/97 2005 2 3
46626/99 25141/94 2005 2 3
46626/99 17488/90 2005 2 3
46626/99 19392/92 2005 2 3
46626/99 26482/95 2005 2 3
46626/99 5493/72 2005 2 3
